nameWithOwner,stargazerCount,stars_log10,classes_n,cbo_mean,cbo_median,cbo_std,dit_mean,dit_median,dit_std,lcom_mean,lcom_median,lcom_std
DiUS/java-faker,4926,3.692494407503085,225.0,4.115555555555556,4.0,6.382522017320997,1.448888888888889,1.0,0.4984897827358786,40.74666666666667,0.0,391.2061623090456
amitshekhariitbhu/RxJava2-Android-Samples,4926,3.692494407503085,185.0,3.6648648648648647,2.0,4.374594156096345,1.254054054054054,1.0,0.4607381805052878,6.286486486486487,0.0,41.731922421584834
traex/RippleEffect,4904,3.690550461510359,19.0,3.421052631578948,2.0,5.091559349372954,1.368421052631579,1.0,0.4955946277833521,23.157894736842103,0.0,98.76980147904789
fuzhengwei/small-spring,4900,3.690196080028514,369.0,3.414634146341464,2.0,3.919558321255364,1.2601626016260163,1.0,0.8422027121017088,11.617886178861788,0.0,64.18085693262886
angryip/ipscan,4897,3.689930104018218,364.0,5.063186813186813,4.0,4.794265026473615,1.6895604395604396,1.0,1.664671254262159,4.354395604395604,0.0,12.723947938782649
cglib/cglib,4895,3.689752696139157,498.0,3.218875502008032,1.0,5.3469453041033335,1.5321285140562249,1.0,1.1593257109955133,261.7971887550201,0.0,5178.1709973987845
Ramotion/folding-cell-android,4894,3.6896639650157694,21.0,4.142857142857143,2.0,4.51979771987325,1.3333333333333333,1.0,0.4830458915396479,13.38095238095238,0.0,37.52129554063425
Threekiii/Awesome-POC,4886,3.688953462637418,1.0,7.0,7.0,,2.0,2.0,,0.0,0.0,
reactive-streams/reactive-streams-jvm,4872,3.687707279624819,459.0,3.122004357298475,3.0,2.646233112477148,1.2766884531590414,1.0,0.7982794905825402,20.335511982570807,0.0,127.96243590414002
zhkl0228/unidbg,4869,3.6874397745458944,1712.0,5.144275700934579,3.0,6.356327648099924,1.4941588785046729,1.0,1.1843370920579257,28.75408878504673,0.0,243.86133908633613
mock-server/mockserver,4860,3.686636269262293,1109.0,7.181244364292155,5.0,7.384646593396719,1.6834986474301172,1.0,1.11111386905537,95.8223624887286,1.0,1163.3498500670778
spring-cloud/spring-cloud-gateway,4842,3.685024785105714,1244.0,6.758842443729904,5.0,7.129288323365958,1.3336012861736335,1.0,0.7065692589188899,16.565112540192928,0.0,139.3920939418263
micrometer-metrics/micrometer,4833,3.6842167951388807,2009.0,5.68840219014435,4.0,6.586270118150198,1.2896963663514187,1.0,0.6542067041423208,19.976605276256844,0.0,134.6472703051254
mcxiaoke/packer-ng-plugin,4814,3.682506085939011,31.0,2.806451612903226,2.0,2.4415753772064144,1.3870967741935485,1.0,0.8823234234995204,18.64516129032258,1.0,41.44196615919405
andkulikov/Transitions-Everywhere,4798,3.681060243631812,193.0,6.901554404145077,5.0,6.099491753792021,1.6839378238341969,1.0,1.349614542297413,25.72538860103627,0.0,223.4182415429525
deepjavalibrary/djl,4794,3.680698029697635,1669.0,6.470341521869383,5.0,5.559563125775257,1.464349910125824,1.0,0.9736112964762637,132.82025164769323,3.0,1686.7306225627208
claritylab/lucida,4790,3.680335513414563,268.0,6.518656716417911,5.0,7.516998643129859,1.611940298507463,1.0,0.8690297466383027,23.51865671641791,1.0,74.21627739518178
oracle/opengrok,4785,3.6798819421128623,1148.0,5.192508710801394,3.0,6.790709560409621,1.6219512195121952,1.0,1.2795510700823225,78.44163763066202,1.0,1077.3983246852715
tuguangquan/mybatis,4776,3.6790643181213127,1039.0,3.703561116458133,2.0,5.132417732060316,1.2512030798845044,1.0,0.5851699653872163,21.467757459095285,0.0,204.21065352091733
ronmamo/reflections,4774,3.678882414670736,197.0,2.771573604060914,1.0,5.445800109962451,1.1522842639593909,1.0,0.5021965632792413,13.65989847715736,0.0,71.36490781425125
etsy/AndroidStaggeredGrid,4771,3.6786094165589263,36.0,5.861111111111111,3.0,6.586361569953379,1.8611111111111112,1.5,1.4172967786353567,155.88888888888889,0.5,666.9732390338473
tencentmusic/supersonic,4767,3.678245151927042,1138.0,6.22847100175747,4.0,7.151618297560661,1.2899824253075571,1.0,0.6251162070672748,46.02021089630932,0.0,654.382665123687
TheoKanning/openai-java,4764,3.67797175281074,165.0,5.387878787878788,4.0,8.234066563997402,1.084848484848485,1.0,0.372958845013642,15.55151515151515,0.0,182.8752208894722
zq2599/blog_demos,4758,3.677424437701248,1870.0,4.037433155080214,3.0,4.316490687601448,1.1844919786096255,1.0,0.5912462318503146,14.7524064171123,0.0,119.03202954615396
saiwu-bigkoo/Android-ConvenientBanner,4757,3.677333151419902,29.0,4.827586206896552,3.0,5.359030865992478,1.4482758620689655,1.0,0.6858887298634484,7.793103448275862,1.0,20.15365849514465
dromara/dynamic-tp,4754,3.677059177392161,566.0,4.920494699646643,4.0,4.454573519604854,1.2897526501766785,1.0,0.6711244894225651,17.742049469964666,0.0,138.79893358101089
nisrulz/android-tips-tricks,4752,3.676876431973137,1.0,1.0,1.0,,1.0,1.0,,0.0,0.0,
zlt2000/microservices-platform,4749,3.676602169582018,351.0,6.327635327635328,5.0,5.695442272384356,1.245014245014245,1.0,0.5730339679006197,6.330484330484331,0.0,31.20392208945461
kyleduo/SwitchButton,4747,3.67641923171836,27.0,4.37037037037037,2.0,6.215044700304305,1.4074074074074074,1.0,0.6360490582953523,82.48148148148148,0.0,416.8850026243514
grobidOrg/grobid,4742,3.675961549642169,569.0,4.971880492091389,3.0,6.941854849120377,1.2355008787346222,1.0,0.5314789394843635,138.1792618629174,0.0,2093.990050235356
hongyangAndroid/baseAdapter,4732,3.675044735955893,50.0,4.88,3.0,4.855630016500728,1.32,1.0,0.551065757771026,18.28,0.0,77.35342689927334
saysky/ForestBlog,4721,3.674034000431255,86.0,5.104651162790698,3.0,5.264820134947781,1.069767441860465,1.0,0.2562488530553892,12.686046511627907,0.0,46.04378009419423
stleary/JSON-java,4717,3.673665876245702,104.0,3.144230769230769,1.0,5.472647376311746,1.1923076923076923,1.0,0.5924594628207781,368.6538461538461,1.0,1703.1050727195102
google/cameraview,4713,3.673297439759636,72.0,4.833333333333333,3.0,5.312753722193046,1.2638888888888888,1.0,0.581233645671618,12.125,0.0,34.1665092175463
spring-attic/spring-security-oauth,4699,3.672005445022952,975.0,6.056410256410256,4.0,6.410167218881424,1.5928205128205128,1.0,1.46532464939374,13.164102564102564,0.0,73.15080863877665
cjlin1/libsvm,4696,3.671728088239558,34.0,3.264705882352941,1.5,4.040018178247521,1.3529411764705883,1.0,0.8835998319950069,19.61764705882353,0.0,100.043631301512
hansonwang99/Spring-Boot-In-Action,4695,3.6716355966021297,134.0,3.8656716417910446,3.0,3.339873134270874,1.1194029850746268,1.0,0.425587186042241,6.007462686567164,0.0,15.608700228941007
SPLWare/esProc,4693,3.671450554212495,2658.0,6.691121143717081,5.0,7.810982358944324,2.112114371708051,2.0,1.467575778836702,97.67343867569602,1.0,879.7638626929405
charles2gan/GDA-android-reversing-Tool,4690,3.6711728427150834,16.0,2.5625,2.5,1.459166428707386,1.0,1.0,0.0,57.375,0.0,228.1680301882803
pardom-zz/ActiveAndroid,4688,3.670987603010034,62.0,5.435483870967742,3.0,5.541559725227201,1.7419354838709675,1.0,1.0232619630132658,22.080645161290324,3.0,80.10757079039158
jgilfelt/chuck,4686,3.670802284260944,42.0,5.904761904761905,4.0,6.58457000396001,1.380952380952381,1.0,0.6608339503023748,55.73809523809524,0.5,281.548424074301
bytedeco/javacpp,4686,3.670802284260944,215.0,5.911627906976745,5.0,6.981725454942318,2.0093023255813955,2.0,1.2417604991076576,151.13953488372093,1.0,382.456996629439
981011512/--,4683,3.67052415778208,5069.0,3.5555336358256064,2.0,7.201513933637038,2.920299861905701,2.0,52.98466256824925,440.4263168277767,0.0,5564.68593074571
bepass-org/oblivion,4682,3.6704314093606056,58.0,5.637931034482759,4.0,6.037015283980981,1.4827586206896552,1.0,0.7068928629298941,11.620689655172416,0.5,46.81910975352396
Heeexy/SpringBoot-Shiro-Vue,4678,3.670060217473134,27.0,5.777777777777778,6.0,4.901595763181724,1.4074074074074074,1.0,0.9710921393049906,9.444444444444445,0.0,30.628460034787317
karma9874/AndroRAT,4669,3.6692238739308056,55.0,2.872727272727273,2.0,3.834804285191606,1.1636363636363636,1.0,0.37335497772755,1.3818181818181818,0.0,5.005518839762654
ant-media/Ant-Media-Server,4654,3.667826378950711,1191.0,5.716204869857263,3.0,9.399359769275712,1.325776658270361,1.0,0.7262188575547671,163.95969773299748,1.0,2127.568474851299
JZ-Darkal/AndroidHttpCapture,4650,3.667452952889954,317.0,4.712933753943218,3.0,6.567776383146375,1.416403785488959,1.0,0.7976125378226911,37.003154574132495,0.0,259.30461411515523
discord-jda/JDA,4650,3.667452952889954,1437.0,8.600556715379263,6.0,12.377328979644744,1.8281141266527487,1.0,1.1926376368901996,129.1231732776618,3.0,1324.9824835123052
wdullaer/MaterialDateTimePicker,4642,3.666705136119899,73.0,6.589041095890411,5.0,7.414017535194839,1.4657534246575343,1.0,0.6254374420449419,127.63013698630137,1.0,461.74546580368144
rememberber/WePush,4641,3.66661156841903,276.0,6.829710144927536,2.5,7.8959129535617345,1.579710144927536,1.0,1.4687612304395024,25.14855072463768,1.0,111.7037463263722
CalebFenton/simplify,4638,3.666330744301968,311.0,8.983922829581994,8.0,7.396363451298411,1.3729903536977492,1.0,0.7677640745047902,20.742765273311896,0.0,75.9810974205547
chewiebug/GCViewer,4634,3.6659560294539566,291.0,5.274914089347079,4.0,4.803018760814061,2.1649484536082477,1.0,2.3356919333847594,49.0446735395189,1.0,236.70604802118356
romandanylyk/PageIndicatorView,4633,3.6658623002031554,72.0,5.5,4.0,5.536053406890478,1.5,1.0,0.712068994916312,22.80555555555556,1.0,161.99570841897597
gabrielemariotti/cardslib,4632,3.66576855071938,811.0,5.901356350184956,4.0,6.108293138972884,2.177558569667078,1.0,2.038042987094328,18.620221948212084,0.0,104.38245813294785
zongzibinbin/MallChat,4631,3.665674780993893,444.0,6.2274774774774775,5.0,6.495357740557571,1.2027027027027026,1.0,0.4649249478419735,4.4391891891891895,0.0,14.9465079388744
yasserg/crawler4j,4626,3.6652056284346006,83.0,5.27710843373494,4.0,5.709028478736603,1.313253012048193,1.0,0.5615247283691833,55.89156626506024,1.0,331.0668642231373
linhaojun857/aurora,4626,3.6652056284346006,299.0,7.287625418060201,6.0,6.591957733370745,1.117056856187291,1.0,0.3613129025305486,7.25752508361204,0.0,80.0901164119167
RedSpider1/concurrent,4621,3.664735968518705,0.0,,,,,,,,,
h2database/h2database,4621,3.664735968518705,1675.0,5.923582089552239,4.0,10.488322530446224,2.008955223880597,2.0,1.501664880844552,176.99462686567165,3.0,1601.2044012613326
Netflix/ribbon,4617,3.664359874551141,709.0,4.346967559943582,2.0,5.949961541471621,1.2665726375176305,1.0,0.6623636961469136,13.396332863187588,0.0,99.99594363570584
apache/rocketmq-externals,4615,3.6641717053619303,275.0,5.749090909090909,4.0,5.901158884307112,1.250909090909091,1.0,0.5592202363356255,16.45090909090909,0.0,88.28136189853207
nICEnnnnnnnLee/BilibiliDown,4606,3.663323933628212,262.0,4.206106870229007,2.0,4.249349839387258,1.7213740458015268,1.0,1.3542331889492916,42.18702290076336,1.0,307.5327963439317
objectbox/objectbox-java,4599,3.6626634095740376,396.0,5.138888888888889,4.0,5.208892375060636,1.7651515151515151,1.0,1.8398948036171647,105.61616161616162,0.0,492.221478544641
SplashCodes/JAViewer,4590,3.661812685537261,179.0,5.787709497206704,4.0,6.352002674948252,1.5977653631284916,1.0,0.9150400806143004,11.64804469273743,0.0,73.79461426465959
hussien89aa/AndroidTutorialForBeginners,4587,3.6615287401319834,126.0,4.531746031746032,3.5,4.872266836595069,1.4523809523809523,1.0,0.6882690503823965,2.753968253968254,0.0,7.037825241293231
puniverse/quasar,4564,3.659345635746177,1349.0,3.467753891771683,2.0,5.024852721928402,1.5240919199406968,1.0,1.2536199845760407,35.99703484062268,0.0,433.6806469650591
ReChronoRain/HyperCeiler,4563,3.659250468772661,1765.0,3.818696883852691,3.0,5.089336981241801,1.3711048158640229,1.0,0.5703990455873441,13.113881019830028,0.0,80.10751742517293
chentao0707/SimplifyReader,4559,3.6588695922019614,632.0,4.555379746835443,2.0,7.008943992756588,1.3876582278481011,1.0,0.890185733728874,60.29430379746835,0.0,341.9148309152902
zhanghai/Douya,4558,3.6587743208443566,1244.0,5.552250803858521,4.0,6.378867192495272,1.57475884244373,1.0,0.9677201262148066,28.39790996784566,1.0,198.59895842339947
javagrowing/JGrowing,4552,3.658202253387015,19.0,1.5263157894736843,1.0,1.6789024540730166,1.0,1.0,0.0,1.947368421052632,1.0,4.402949569581817
tiann/epic,4543,3.657342736814626,149.0,3.228187919463087,3.0,5.287824880274276,1.6241610738255037,1.0,0.8259025371718791,30.395973154362416,1.0,219.89898844426293
go-lang-plugin-org/go-lang-idea-plugin,4540,3.657055852857104,1132.0,8.03886925795053,6.0,8.733113793346687,2.0742049469964665,2.0,1.3283838676305082,110.02915194346288,3.0,2012.3361862887623
danielzeller/Depth-LIB-Android-,4540,3.657055852857104,108.0,3.787037037037037,2.0,4.604043176242908,1.212962962962963,1.0,0.4334371630540838,13.351851851851851,0.0,54.5154209195336
square/sqlbrite,4537,3.6567687792660166,106.0,4.69811320754717,2.0,5.878402457617942,1.3584905660377358,1.0,0.7707594182768925,4.30188679245283,0.0,27.94149323184352
jdamcd/android-crop,4535,3.656577291396114,31.0,4.290322580645161,1.0,5.562934168147218,1.3870967741935485,1.0,0.6672040844618539,26.483870967741936,0.0,80.43418467614455
phishman3579/java-algorithms-implementation,4531,3.656194062179186,439.0,3.710706150341686,3.0,3.663425201011968,1.5831435079726652,1.0,2.173268093306907,7.050113895216401,0.0,24.60838932822431
201206030/novel-plus,4519,3.655042341331202,414.0,6.528985507246377,3.0,7.274811792730048,1.2198067632850242,1.0,0.4693965641991772,46.15700483091788,1.0,123.73891512156732
alibaba/dexposed,4518,3.654946226584344,36.0,2.9166666666666665,2.0,3.237062160134005,1.6944444444444444,1.0,1.348426478623869,82.83333333333333,0.0,424.4142518140232
jacoco/jacoco,4517,3.654850090561394,962.0,4.11018711018711,3.0,4.37145220102046,1.4324324324324325,1.0,0.6798023432726215,12.444906444906444,0.0,79.3424562857121
IoT-Technology/IoT-Technical-Guide,4517,3.654850090561394,294.0,4.085034013605442,3.0,4.327416427152893,1.248299319727891,1.0,0.4918244562518762,3.163265306122449,0.0,12.064129447892862
azkaban/azkaban,4515,3.654657754649525,1283.0,6.4832424006235385,4.0,8.047944753267664,1.3694466095089637,1.0,0.8603242445988488,35.83632112236945,1.0,172.51856855324203
castorflex/SmoothProgressBar,4514,3.654561554741744,48.0,4.854166666666667,3.0,5.002082899486306,1.2291666666666667,1.0,0.4721874552630569,26.3125,0.0,95.33929471640369
Flipboard/bottomsheet,4506,3.653791187387812,68.0,4.897058823529412,3.0,5.907596187359632,1.3676470588235294,1.0,0.6670141032030862,27.66176470588235,0.0,176.51583247192656
Freeyourgadget/Gadgetbridge,4487,3.651956069533074,4395.0,5.351080773606371,3.0,8.58791163793264,1.838225255972696,2.0,1.4409937333970992,38.69419795221843,0.0,335.3889558517678
HotBitmapGG/bilibili-android-client,4486,3.651859269246949,559.0,4.92128801431127,3.0,6.313570846412489,1.8175313059033988,1.0,1.1711803570234955,42.7906976744186,3.0,173.10272351474444
water8394/flink-recommandSystem-demo,4473,3.650598898172657,77.0,3.727272727272727,3.0,3.7614259741289175,1.077922077922078,1.0,0.2698066445201162,6.402597402597403,1.0,15.620718141941907
JakeWharton/NineOldAndroids,4472,3.650501794878367,138.0,4.2898550724637685,2.0,4.358401398743044,1.434782608695652,1.0,0.7143627831660235,30.144927536231883,0.0,108.07199213964368
Meituan-Dianping/Robust,4467,3.6500159524718394,42.0,3.523809523809524,2.0,3.624026161794434,1.261904761904762,1.0,0.5436786985838643,17.357142857142858,3.5,35.64857020262228
s4kibs4mi/java-developer-roadmap,4453,3.648652695131223,1.0,0.0,0.0,,1.0,1.0,,0.0,0.0,
flutter-webrtc/flutter-webrtc,4452,3.648555155662671,90.0,6.655555555555556,3.0,11.558508817852957,1.2222222222222223,1.0,0.6833127794478923,40.0,0.0,234.15393956910128
apache/shiro,4440,3.64738297011462,1029.0,5.043731778425656,3.0,5.246921653550112,1.7959183673469388,1.0,1.6197777076263895,19.843537414965983,1.0,80.65938018840244
janishar/android-mvp-architecture,4432,3.646599751720373,146.0,5.815068493150685,3.0,6.530568359547629,1.3835616438356164,1.0,0.8073820953538472,14.10958904109589,0.0,36.023579114848395
dreamhead/moco,4431,3.646501750031612,584.0,5.657534246575342,5.0,5.2549913949912765,1.5256849315068493,1.0,0.8258419748698549,34.570205479452056,1.0,363.29357950335776
square/android-times-square,4427,3.646109521978848,47.0,4.553191489361702,4.0,5.656118313435299,1.2340425531914894,1.0,0.597559018640466,25.872340425531917,0.0,134.50854458413585
Tencent/GT,4414,3.644832328825636,1064.0,3.751879699248121,2.0,4.988650924231882,1.2913533834586466,1.0,0.6489592588086198,13.887218045112782,0.0,80.56938991289694
Snailclimb/guide-rpc-framework,4399,3.643353961976863,97.0,4.690721649484536,4.0,4.151708545743216,1.2268041237113405,1.0,0.6535982876733113,1.2268041237113405,0.0,3.63863858079495
ThirtyDegreesRay/OpenHub,4397,3.643156465619706,656.0,6.493902439024391,4.0,7.502668798425282,1.6280487804878048,1.0,1.1782014384976365,32.92835365853659,1.0,130.03565942294534
robinhood/ticker,4383,3.6417714706539592,31.0,4.612903225806452,4.0,4.758693233475192,1.3225806451612905,1.0,0.7017642896867651,27.61290322580645,0.0,110.13103632169415
crate/crate,4376,3.641077313325374,7612.0,7.544403573305307,5.0,10.977742867712506,1.6464792433000526,1.0,0.9882821304014612,50.38071466106148,1.0,697.1874362068583
Querz/mcaselector,4366,3.640083731373121,542.0,6.7988929889298895,5.0,6.717301761102479,2.547970479704797,1.0,3.3091629824214768,23.232472324723247,1.0,173.43020089161803
pytorch/serve,4361,3.639586086673426,251.0,5.800796812749004,3.0,7.263618888856284,1.4661354581673307,1.0,0.8999158880571502,63.91633466135458,3.0,327.6653734713382
awangdev/leet-code,4358,3.6392872259102367,82.0,2.0609756097560976,2.0,1.913871139899056,1.0,1.0,0.0,0.8048780487804879,0.0,2.2246599095905326
Ashok-Varma/BottomNavigation,4358,3.6392872259102367,30.0,7.533333333333333,5.5,7.815693025654498,1.4333333333333331,1.0,0.7279320417946061,69.26666666666667,4.5,162.13594409573744
eirslett/frontend-maven-plugin,4350,3.638489256954637,99.0,5.595959595959596,3.0,6.2464997413558745,1.7272727272727273,1.0,0.9456471903063652,7.05050505050505,1.0,28.254085396258287
AsamK/signal-cli,4346,3.638089721984506,502.0,6.621513944223108,4.0,10.39576987222842,1.5657370517928286,1.0,2.1198287682189183,50.28486055776892,0.0,396.1518445772487
iterate-ch/cyberduck,4341,3.6375897858387,7528.0,6.369287991498406,4.0,8.734160286857486,1.361317747077577,1.0,0.7918154240287975,65.91777364505845,0.0,1014.7875458763908
mywalkb/LSPosed_mod,4340,3.637489729512511,447.0,5.574944071588367,3.0,7.230856800915113,1.6241610738255037,1.0,1.2642542072124774,50.20134228187919,0.0,327.8699631463978
BoCloud/folib,4324,3.6358856852812727,2633.0,6.824914546145082,4.0,8.237966392001704,1.346752753513103,1.0,0.766018090061766,41.883023167489554,1.0,489.001801783069
jlegewie/zotfile,4319,3.6353832040474985,0.0,,,,,,,,,
jitsi/jitsi,4318,3.635282637998212,3217.0,5.463786136151694,3.0,8.319753196326221,1.8927572272303388,1.0,2.525491999465441,39.3705315511346,0.0,211.32774433182055
jeasonlzy/ImagePicker,4311,3.634578022853888,76.0,5.828947368421052,3.0,6.270328344182596,1.486842105263158,1.0,0.7744834158350383,23.07894736842105,0.0,115.56986494848267
google/open-location-code,4309,3.634376494088368,67.0,4.955223880597015,3.0,6.2943766048003065,1.1791044776119404,1.0,0.4581045644275378,4.552238805970149,0.0,11.360862619416675
torakiki/pdfsam,4307,3.6341748717626,645.0,6.95968992248062,5.0,6.389402126258123,1.4108527131782946,1.0,0.8847605836522714,4.964341085271318,0.0,22.8288317433343
failsafe-lib/failsafe,4307,3.6341748717626,238.0,6.38655462184874,6.0,5.354298314639515,2.063025210084034,1.0,1.7430447944559295,19.176470588235293,1.0,56.37863961831832
bingoogolapple/BGARefreshLayout-Android,4304,3.6338722626583326,162.0,5.148148148148148,3.0,5.570800339728644,1.4074074074074074,1.0,0.7522682516424986,9.796296296296296,1.0,42.536376670264765
geoserver/geoserver,4303,3.6337713460825554,12546.0,7.349992029332058,5.0,8.677344529912899,1.8115734098517453,1.0,1.4685370270007976,43.862266857962695,1.0,396.36230271020406
apache/streampark,4302,3.633670406051444,561.0,7.47415329768271,5.0,7.637767440117236,1.2816399286987523,1.0,0.6457289503034497,18.955436720142604,0.0,71.49857498477559
brianway/java-learning,4290,3.632457292184725,753.0,1.0823373173970785,1.0,1.1256765615273552,1.2868525896414342,1.0,0.5131772129698502,0.5962815405046481,0.0,2.922598484115282
apache/fory,4287,3.6321534835106326,1910.0,4.883769633507853,3.0,8.00439235295807,2.1089005235602096,1.0,4.13885172536503,46.05968586387434,0.0,315.82867227902443
alibaba/fastjson2,4283,3.631748074396569,9831.0,2.846404231512562,2.0,4.814758491090321,1.1927576034991354,1.0,1.548658867219049,276.17719458854646,0.0,20257.79389786245
bjmashibing/InternetArchitect,4281,3.631545227834309,696.0,4.639367816091954,3.0,4.574637827680429,1.158045977011494,1.0,0.6813179594813643,67.54166666666667,0.0,350.19629190742074
mcxiaoke/android-volley,4272,3.6306312440205,132.0,5.090909090909091,3.0,5.390767546441235,1.893939393939394,1.0,2.7580764836074865,15.818181818181818,0.0,94.16963888787105
camunda/camunda-bpm-platform,4269,3.6303261548039463,10746.0,6.3392890377815,4.0,7.839519696450345,1.636329797133817,1.0,1.08609284092833,86.20956635026987,1.0,2097.6335070786854
ongakuer/CircleIndicator,4266,3.63002085111341,45.0,6.511111111111111,5.0,5.141728672088186,1.6222222222222222,2.0,0.6838689696694591,8.511111111111111,1.0,22.812100280156567
grantland/android-autofittextview,4263,3.629715332647132,8.0,5.375,4.0,5.153015760559192,1.375,1.0,0.5175491695067657,40.75,1.5,107.67112625291624
M66B/FairEmail,4256,3.629001619286992,4248.0,4.931732580037664,3.0,8.40394979357024,1.2756591337099812,1.0,0.8131546145876837,33.51647834274953,0.0,506.3158237786423
aporter/coursera-android,4256,3.629001619286992,572.0,4.195804195804196,4.0,3.692675082453208,1.5227272727272727,1.0,0.6546406421260422,3.527972027972028,0.0,36.414825228270985
microsoft/malmo,4253,3.628695382714023,278.0,7.050359712230216,5.0,7.3546799766999165,2.143884892086331,2.0,2.716605311766015,12.848920863309353,1.0,30.40340415793644
nining377/dolby_beta,4248,3.6281845080734128,185.0,4.145945945945946,4.0,5.498546971829023,1.454054054054054,1.0,0.8204567241437628,7.951351351351351,1.0,49.918333423211166
dromara/hmily,4248,3.6281845080734128,877.0,5.400228050171037,4.0,4.892044603696368,1.2223489167616877,1.0,0.576996198668531,10.61345496009122,0.0,56.20524562804601
mybatis/spring-boot-starter,4248,3.6281845080734128,175.0,4.537142857142857,4.0,6.407390027322604,1.2228571428571429,1.0,0.5158887623380959,16.177142857142858,0.0,153.05384651918607
zendesk/maxwell,4240,3.627365856592733,312.0,6.108974358974359,4.0,7.196885462439225,1.6217948717948718,1.0,0.8086585193231679,32.13782051282051,0.0,157.68758108167208
jboss-javassist/javassist,4230,3.6263403673750414,1110.0,3.3963963963963963,1.0,5.954560851768004,1.553153153153153,1.0,1.3544050177759617,43.90810810810811,0.0,313.8520304995921
LibrePDF/OpenPDF,4217,3.625003601014864,1768.0,5.845022624434389,4.0,7.5344722283337875,1.8274886877828052,1.0,5.7397029697511215,91.4304298642534,1.0,595.9801092093732
JetBrains/fernflower,4214,3.624694531272081,715.0,4.383216783216783,1.0,7.765379481348853,1.2377622377622377,1.0,0.6324338514367843,33.485314685314684,0.0,405.39559577005
ChadCSong/ShineButton,4202,3.623456048069934,24.0,4.833333333333333,2.0,5.7002415407760045,1.625,1.0,0.8242255917447338,23.625,0.0,94.1819757980124
yhaolpz/FloatWindow,4198,3.623042434246382,44.0,3.772727272727273,2.0,4.136415909341426,1.2727272727272727,1.0,0.5440432764778562,9.727272727272728,1.0,27.38219047446175
powermock/powermock,4187,3.621902960891231,1267.0,3.366219415943173,2.0,3.929078433788823,1.2423046566692977,1.0,0.6437280773748579,22.74427782162589,0.0,281.5587720840038
Jacksgong/JKeyboardPanelSwitch,4184,3.621591675859218,50.0,5.2,3.0,5.066899385990914,1.3,1.0,0.4629100498862757,7.38,0.0,13.705190436398874
syncthing/syncthing-android,4184,3.621591675859218,142.0,6.514084507042254,2.5,9.144029494542504,1.6901408450704225,1.0,1.1247259624727588,9.049295774647888,0.0,24.88992147416121
hugeterry/CoordinatorTabLayout,4183,3.6214878645806303,17.0,5.294117647058823,3.0,5.565122481607581,1.411764705882353,1.0,0.5072996561958923,9.411764705882351,0.0,32.75488288700139
codingapi/tx-lcn,4183,3.6214878645806303,222.0,5.009009009009009,4.0,4.044985713291575,1.2117117117117118,1.0,0.6276060583499811,6.337837837837838,0.0,43.43777273619444
oddfar/campus-imaotai,4181,3.621280167550415,218.0,6.339449541284404,5.0,5.741305080501828,1.4128440366972477,1.0,1.1695917533791738,20.376146788990827,1.0,78.43025478850834
jMonkeyEngine/jmonkeyengine,4176,3.620760489994206,2515.0,7.65168986083499,5.0,8.231555412072815,1.43220675944334,1.0,0.7003781375761993,68.40318091451292,1.0,450.18972009473833
jishenghua/jshERP,4175,3.620656479819621,361.0,5.844875346260388,3.0,9.954802445077924,1.3268698060941828,1.0,0.5411648005328835,1686.0138504155125,13.0,8282.610824111955
googlesamples/mlkit,4167,3.619823500457278,197.0,7.730964467005077,5.0,8.486706626906575,1.5279187817258884,1.0,0.6742208152049676,9.527918781725887,0.0,36.96931273247769
bingoogolapple/BGABanner-Android,4167,3.619823500457278,53.0,5.0,3.0,6.016004296234145,1.5849056603773586,2.0,0.6023659207386686,26.28301886792453,1.0,155.69501466235576
pedrovgs/AndroidWiFiADB,4158,3.6188844849954505,30.0,2.8666666666666667,2.0,3.1484351157616253,1.5,1.0,1.0747894741730135,12.133333333333333,0.0,23.72069274637265
lilishop/lilishop,4141,3.617105230502378,1561.0,7.648302370275465,5.0,8.290244421301693,1.315823190262652,1.0,0.5758489647960989,13.66047405509289,0.0,93.97653843615328
JFormDesigner/FlatLaf,4130,3.615950051656401,887.0,3.698985343855693,2.0,5.4910792714408805,3.549041713641488,2.0,4.2796722366451485,61.28072153325817,3.0,338.29965062370354
pqpo/SmartCropper,4126,3.615529223637133,12.0,6.25,3.0,7.387027942155209,1.3333333333333333,1.0,0.4923659639173309,122.5,0.0,408.1208599957081
lukas-krecan/ShedLock,4122,3.615107987443194,430.0,6.027906976744186,5.0,4.654913216620001,2.097674418604651,2.0,1.965849267780496,7.676744186046512,0.0,26.562766738191137
gh0stkey/HaE,4120,3.6148972160331354,96.0,4.541666666666667,2.0,5.152243592367088,1.6770833333333333,1.0,1.5794388854851134,13.052083333333334,0.0,39.74163130486631
bitcoin-wallet/bitcoin-wallet,4114,3.614264287358705,387.0,7.532299741602067,4.0,9.77762411317408,1.7131782945736431,1.0,1.1211148119156067,5.41343669250646,0.0,21.75117471243753
dinuscxj/LoadingDrawable,4106,3.613418945034573,65.0,6.507692307692308,4.0,6.555348667603131,1.446153846153846,1.0,0.531235859540316,15.830769230769231,1.0,27.99194595703447
DTStack/chunjun,4105,3.613313161455459,1938.0,7.152218782249742,4.0,7.529946939270378,1.5448916408668731,1.0,0.7918644236768507,20.70485036119711,1.0,119.33554895504508
