nameWithOwner,classes_n,total_loc,total_comment_lines,cbo_mean,cbo_median,cbo_std,dit_mean,dit_median,dit_std,lcom_mean,lcom_median,lcom_std
redis/lettuce,2459.0,138657.0,,6.36478243188288,4.0,8.3553549858778,1.3647824318828792,1.0,0.9229446098704719,146.60227734851566,0.0,3206.690134136107
ZHENFENG13/spring-boot-projects,107.0,2619.0,,4.355140186915888,3.0,3.984053914465739,1.074766355140187,1.0,0.42782765396693784,9.130841121495328,1.0,19.723601469970376
yanzhenjie/SwipeRecyclerView,275.0,11226.0,,4.985454545454545,3.0,5.379042129128655,1.3890909090909092,1.0,0.8357156833422519,26.916363636363638,0.0,115.44428738737243
ddd-by-examples/library,123.0,1770.0,,6.788617886178862,5.0,5.610663197584279,1.0406504065040652,1.0,0.2974860234694556,5.430894308943089,0.0,23.40977843216027
jpush/aurora-imui,342.0,17789.0,,4.807017543859649,2.5,7.042240203983417,1.5292397660818713,1.0,1.4360335588788788,50.26900584795322,0.0,407.50148247022497
Devlight/InfiniteCycleViewPager,41.0,3564.0,,5.048780487804878,3.0,6.484409069114144,1.6341463414634145,2.0,0.8875837301622763,102.53658536585365,0.0,513.5129549271848
201206030/novel,202.0,4560.0,,4.415841584158416,2.0,5.519332511976846,1.0693069306930694,1.0,0.3384902312743226,20.425742574257427,0.0,67.10544854607723
springside/springside4,315.0,12842.0,,3.165079365079365,2.0,3.3800726790022098,1.276190476190476,1.0,0.803993671290942,24.784126984126985,1.0,109.01147197029458
crazycodeboy/react-native-splash-screen,12.0,246.0,,3.4166666666666665,2.5,2.968266507678524,1.25,1.0,0.45226701686664544,2.0,0.5,2.696799449852968
ElderDrivers/EdXposed,920.0,71794.0,,5.6326086956521735,4.0,6.400984498129933,1.5717391304347825,1.0,1.0066510144253762,191.0782608695652,1.0,2193.7718197012564
JakeWharton/u2020,134.0,4806.0,,6.2164179104477615,4.0,8.088199833451336,1.4253731343283582,1.0,0.8168973548098716,23.619402985074625,0.5,184.58849966116443
wasabeef/Blurry,14.0,636.0,,5.142857142857143,3.5,4.53799587851362,1.0,1.0,0.0,0.6428571428571429,0.0,1.598419549100002
hanks-zyh/HTextView,91.0,3076.0,,4.197802197802198,2.0,4.080358862812002,1.5604395604395604,1.0,0.7631628806602051,3.4835164835164836,0.0,8.562661368941885
microsoft/typespec,4732.0,193091.0,,8.976754015215553,8.0,7.0875707733818665,1.154057480980558,1.0,0.4783832987303783,24.39623837700761,1.0,128.26733079403436
daimajia/AndroidImageSlider,63.0,3813.0,,4.063492063492063,2.0,7.079896609125287,1.5714285714285714,1.0,0.7769727382249009,59.095238095238095,1.0,361.2101842902869
osmandapp/OsmAnd,6128.0,699087.0,,9.055809399477807,5.0,11.365702469290257,1.7455939947780679,1.0,2.295331337816076,108.89164490861619,1.0,620.8073503824846
TommyLemon/Android-ZBLibrary,318.0,14727.0,,5.377358490566038,3.0,6.410932347813381,1.559748427672956,1.0,1.0331489640596767,26.666666666666668,0.0,131.61058449695398
hongyangAndroid/FlowLayout,34.0,810.0,,4.323529411764706,3.0,3.811629638239887,1.411764705882353,1.0,0.5569204860727307,5.0,0.0,16.00757396492124
apache/hbase,11645.0,952012.0,,7.950107342206956,5.0,10.795696546633096,1.4942893945899527,1.0,1.58485159327901,70.1465865178188,1.0,891.2725056830458
baidu/uid-generator,25.0,873.0,,2.88,1.0,3.382799629498226,1.28,1.0,0.7371114795831993,11.72,1.0,21.198506236682494
alibaba/jetcache,446.0,18021.0,,5.99103139013453,4.0,6.4525866471874584,1.6367713004484306,1.0,1.1007218782221768,15.908071748878923,0.0,111.448998069321
hneemann/Digital,1817.0,76080.0,,4.953219592735278,3.0,5.72713917796284,1.6758392955421024,1.0,1.7215384321236624,13.246009906439186,0.0,95.59516510354439
mik3y/usb-serial-for-android,72.0,8450.0,,6.0,4.0,7.21891100210676,1.375,1.0,0.6594385148970126,39.541666666666664,1.0,118.43663992218092
amlcurran/ShowcaseView,65.0,2086.0,,5.384615384615385,5.0,5.592104667778011,1.4,1.0,0.6800735254367721,17.815384615384616,0.0,118.87492012453842
alibaba/QLExpress,355.0,13807.0,,5.735211267605634,3.0,11.141756074142526,1.4,1.0,0.6404447607135402,44.00281690140845,2.0,330.61982962831354
SuperMonster003/AutoJs6,1818.0,118509.0,,5.1650165016501655,3.0,6.728253665367286,1.4636963696369636,1.0,0.8871689652598427,42.442244224422446,1.0,269.0450206464365
nhaarman/ListViewAnimations,137.0,5697.0,,6.474452554744525,5.0,5.501444051031461,2.0583941605839415,2.0,1.235304340672086,10.459854014598541,0.0,45.05846114290597
knightliao/disconf,425.0,14009.0,,4.374117647058823,3.0,5.0220070628143,1.3435294117647059,1.0,0.8095023889075675,12.616470588235295,0.0,68.21536519608048
danikula/AndroidVideoCache,77.0,3217.0,,4.8311688311688314,3.0,4.891998293138332,1.4935064935064934,1.0,0.6614055333625072,14.324675324675324,1.0,34.24464674201362
wuhaoyu1990/MagicCamera,352.0,14543.0,,3.5426136363636362,3.0,4.989265055999311,1.4659090909090908,1.0,0.6826939036427424,7.630681818181818,0.0,33.21963466339038
CaffeineMC/sodium,761.0,30762.0,,6.411300919842312,4.0,7.051713380083909,1.5124835742444152,1.0,2.3742398800360345,16.676741130091983,1.0,69.58111962532051
cinit/QAuxiliary,558.0,42830.0,,7.184587813620071,5.0,7.4897880753249835,1.32078853046595,1.0,0.5834012403697665,40.58243727598566,1.0,246.48104980630487
jindrapetrik/jpexs-decompiler,4178.0,362846.0,,5.92915270464337,3.0,12.33947469188507,1.9198180947821923,1.0,2.348199003320138,60.80038295835328,1.0,653.1773786182167
GeyserMC/Geyser,1365.0,65093.0,,8.032234432234432,6.0,10.484193579780708,1.8945054945054944,1.0,1.538558374059196,33.95091575091575,1.0,447.54938595373204
emilsjolander/StickyListHeaders,43.0,2112.0,,4.813953488372093,3.0,6.949668762073992,1.3953488372093024,1.0,0.6597089864810497,3.9767441860465116,0.0,15.5295239127544
Jasonchenlijian/FastBle,105.0,4713.0,,4.380952380952381,2.0,5.916698911329358,1.2952380952380953,1.0,0.5704891545488621,26.066666666666666,0.0,184.24478213395827
motianhuo/wechat,635.0,34176.0,,5.209448818897638,3.0,7.250709016466013,1.215748031496063,1.0,0.5989508699498037,15.155905511811024,0.0,96.28403012127632
scribejava/scribejava,494.0,12671.0,,4.186234817813765,3.0,3.9440474049608434,1.4008097165991902,1.0,0.7835008502739746,10.935222672064777,1.0,89.91512706605762
alibaba/freeline,135.0,5357.0,,3.785185185185185,3.0,4.535737339366024,1.6074074074074074,1.0,1.5066831035661035,13.866666666666667,1.0,63.53677980555595
liquibase/liquibase,1734.0,99091.0,,6.813148788927336,4.0,7.594279903449718,1.782006920415225,2.0,0.9120589238757767,66.11476355247981,3.0,563.3790540542476
KeepSafe/TapTargetView,39.0,1965.0,,4.512820512820513,2.0,7.070590665685111,1.1538461538461537,1.0,0.43154932257363726,49.8974358974359,0.0,246.5504960419174
sockeqwe/mosby,665.0,17193.0,,5.273684210526316,3.0,5.556688886021102,1.4481203007518797,1.0,0.8051604554372435,9.593984962406015,0.0,27.92023858782332
dm77/barcodescanner,73.0,2796.0,,5.287671232876712,2.0,6.263827929856903,1.643835616438356,1.0,0.8558599154213041,11.821917808219178,0.0,32.82586313740087
TGX-Android/Telegram-X,2885.0,421723.0,,9.55944540727903,4.0,19.573229750212274,1.4162911611785096,1.0,0.8420786799746774,548.9199306759099,1.0,8504.045125142859
rubenlagus/TelegramBots,804.0,22367.0,,10.379353233830846,11.0,6.605339293154112,2.093283582089552,1.0,1.702684032856672,11.309701492537313,0.0,102.14512351036096
spring-projects/spring-data-examples,6654.0,51500.0,,2.6316501352569883,2.0,1.6396455315216034,1.0061617072437632,1.0,0.08904133105279788,0.46723775172828375,0.0,2.239404896345356
socketio/socket.io-client-java,229.0,5639.0,,1.9213973799126638,1.0,2.7992677244506283,1.0960698689956332,1.0,0.41825904255121615,4.253275109170306,0.0,34.09566714020106
facebookarchive/rebound,87.0,4095.0,,4.379310344827586,2.0,5.630567279674247,1.3218390804597702,1.0,0.5805821631969074,34.93103448275862,0.0,238.10417854295434
tonikelope/megabasterd,201.0,20673.0,,2.7611940298507465,1.0,4.4025772641901675,1.4875621890547264,1.0,1.330824754565072,85.72139303482587,0.0,378.92717240922394
coobird/thumbnailator,224.0,19595.0,,4.089285714285714,2.0,4.860481386461203,1.2366071428571428,1.0,0.7101437403559142,93.22321428571429,0.0,851.4021114215772
apache/dubbo-spring-boot-project,89.0,1908.0,,7.123595505617978,6.0,5.006405498593098,1.1685393258426966,1.0,0.3764654715598937,11.932584269662922,0.0,71.13492265866851
killbill/killbill,2448.0,151373.0,,8.61968954248366,6.0,10.06137542409699,1.7487745098039216,1.0,1.0582727836650934,28.232843137254903,1.0,123.90086813417422
LFDT-web3j/web3j,1293.0,43642.0,,4.226604795050271,2.0,8.717114442675125,1.5730858468677493,1.0,1.057313973519618,35.153905645784995,0.0,212.0068423832572
diffplug/spotless,937.0,38634.0,,5.094983991462113,4.0,4.3009821012182625,1.7150480256136607,1.0,1.2372934614999642,13.91462113127001,1.0,95.10435771565331
facebookarchive/shimmer-android,7.0,885.0,,8.571428571428571,9.0,6.6547512564869225,1.8571428571428572,2.0,0.6900655593423543,18.0,10.0,24.48128536930472
Evernote/android-job,189.0,10693.0,,6.994708994708994,4.0,6.055151977727405,1.7671957671957672,1.0,2.34946419169714,32.00529100529101,1.0,135.39479300126854
pmd/pmd,4108.0,148350.0,,5.638510223953262,4.0,8.373526460320207,2.0501460564751706,2.0,2.5612378075805102,43.70350535540409,1.0,591.0554966862418
h6ah4i/android-advancedrecyclerview,395.0,20692.0,,6.60506329113924,4.0,7.130115916183801,2.4075949367088607,2.0,2.211745994259175,32.02278481012658,0.0,194.65942401462965
commonsguy/cw-omnibus,1945.0,71349.0,,5.273007712082262,4.0,4.9359077838489505,1.686375321336761,2.0,0.8304545789030867,20.170179948586117,0.0,131.71027303854228
remkop/picocli,2928.0,95670.0,,2.9296448087431695,2.0,4.880586576066241,1.1092896174863387,1.0,1.471402293294898,59.060792349726775,0.0,972.3898755636665
jgilfelt/SystemBarTint,9.0,807.0,,8.0,7.0,5.172040216394301,1.7777777777777777,2.0,0.6666666666666666,22.555555555555557,1.0,37.189081432293776
runelite/runelite,4107.0,520312.0,,3.4136839542244948,0.0,6.990706916043168,1.2113464816167518,1.0,0.7223640719197975,24.53981008035062,0.0,845.8764455234241
gsantner/markor,344.0,30245.0,,6.854651162790698,4.0,9.956865067735084,1.4767441860465116,1.0,0.9595521815820792,129.50872093023256,1.0,999.0847531351119
google/google-authenticator,61.0,3935.0,,3.8852459016393444,2.0,5.050077097285208,1.6885245901639345,1.0,1.3107374973217352,29.65573770491803,1.0,90.15706392104495
XRecyclerView/XRecyclerView,166.0,5151.0,,3.9096385542168677,2.0,4.846519887515197,1.4216867469879517,1.0,0.6054396234485111,9.042168674698795,0.0,63.09054123118698
allure-framework/allure2,288.0,10684.0,,5.96875,4.0,5.644743708362768,1.3055555555555556,1.0,0.7899876749162298,13.40625,1.0,50.463132737469266
dunwu/db-tutorial,209.0,11203.0,,5.205741626794258,4.0,5.1646696921561395,1.1818181818181819,1.0,0.5507464737260498,32.60765550239235,0.0,181.50097779657142
mybatis/generator,716.0,72978.0,,6.751396648044692,5.0,6.208244980584592,2.368715083798883,2.0,1.50554184557559,85.69553072625699,3.0,456.2701653759157
Doikki/DKVideoPlayer,377.0,18446.0,,5.326259946949602,2.0,6.287202052186157,1.5915119363395225,1.0,0.8459742561162249,46.753315649867375,0.0,392.83417153477546
LWJGL/lwjgl3,10439.0,1126296.0,,6.854775361624677,6.0,8.139447606759967,2.2983044352907367,2.0,1.093759405335726,873.9501867995019,91.0,15269.28556639109
zfdang/Android-Touch-Helper,55.0,2257.0,,4.127272727272727,3.0,5.171340342963413,1.1818181818181819,1.0,0.38924947208076144,1.9454545454545455,0.0,8.444630513633173
Fuzion24/JustTrustMe,27.0,598.0,,2.5555555555555554,1.0,4.449142815742352,1.1851851851851851,1.0,0.4833407013879895,2.7037037037037037,0.0,9.067332806097072
evant/gradle-retrolambda,25.0,623.0,,4.48,3.0,3.6528527664461556,1.04,1.0,0.2,2.16,0.0,9.007774419910838
Docile-Alligator/Infinity-For-Reddit,1603.0,96337.0,,6.929507174048659,4.0,10.835538073279762,1.5527136618839676,1.0,2.383921340676656,31.214597629444793,1.0,317.7799769012523
yixia/VitamioBundle,101.0,6501.0,,4.9504950495049505,3.0,6.109625582020165,1.316831683168317,1.0,0.5988437704327723,75.06930693069307,0.0,589.2708419296808
xxv/android-lifecycle,6.0,481.0,,7.0,7.5,5.215361924162119,1.6666666666666667,2.0,0.5163977794943223,151.66666666666666,190.0,121.95846287431908
citerus/dddsample-core,157.0,4639.0,,7.089171974522293,5.0,6.52645091067618,1.127388535031847,1.0,0.48997795148826334,7.031847133757962,0.0,23.4196444996354
CodingDocs/springboot-guide,139.0,1517.0,,4.107913669064748,3.0,3.1014037202484976,1.1798561151079137,1.0,0.5678818840389092,1.3525179856115108,0.0,5.502125161695617
lingochamp/okdownload,343.0,18986.0,,6.440233236151603,4.0,6.833552581279693,1.2653061224489797,1.0,0.7777181024964702,35.25947521865889,0.0,204.2339696208548
razerdp/BasePopup,568.0,28316.0,,5.890845070422535,3.0,6.583774667996523,1.6954225352112675,1.0,1.2086607646799852,34.33098591549296,1.0,226.3787845623085
thinkaurelius/titan,1594.0,71163.0,,5.755959849435382,3.0,8.446354788677475,1.3845671267252195,1.0,0.8299404948142246,20.50564617314931,1.0,117.23208814842975
j-easy/easy-rules,162.0,4857.0,,5.092592592592593,4.0,3.5662419204917577,1.3148148148148149,1.0,0.6543900694608467,7.62962962962963,1.0,23.508922289019683
Yalantis/Side-Menu.Android,18.0,449.0,,3.888888888888889,2.0,5.20055301232349,1.2222222222222223,1.0,0.42779263194649864,4.111111111111111,0.0,10.476241405529374
novicezk/midjourney-proxy,90.0,2787.0,,5.9,5.0,5.72408669914475,1.2444444444444445,1.0,0.5469242108231445,5.811111111111111,0.0,14.409652230475443
huangyanbin/smartTable,364.0,14165.0,,5.126373626373627,2.0,7.641446146501395,1.1895604395604396,1.0,0.45732582880520567,25.928571428571427,0.0,203.91951460716794
CellularPrivacy/Android-IMSI-Catcher-Detector,251.0,12171.0,,5.059760956175299,3.0,6.86209984936313,1.3306772908366533,1.0,0.6619782016367541,4.964143426294821,0.0,16.36247869863691
lucasr/twoway-view,51.0,3688.0,,6.078431372549019,4.0,5.792557767532067,1.8235294117647058,1.0,1.2117075943137632,86.58823529411765,1.0,429.29282204437516
reactor/reactor-core,2239.0,202006.0,,7.335864225100491,7.0,8.4301108820049,1.703885663242519,1.0,1.6513157473290891,121.90486824475212,1.0,2145.5971118479797
bitcoinj/bitcoinj,625.0,46448.0,,6.5152,4.0,9.886706433517894,1.7216,1.0,2.730278467999283,87.9696,0.0,691.6625993343494
Karumi/Dexter,80.0,2197.0,,4.425,3.0,5.252546097496824,1.2,1.0,0.5602892562176356,4.15,0.0,14.592437784905204
oshi/oshi,748.0,41710.0,,5.280748663101604,4.0,5.724023774146955,1.589572192513369,1.0,1.2062968786496544,31.414438502673796,1.0,126.07359320001027
brianfrankcooper/YCSB,236.0,22410.0,,7.055084745762712,3.0,7.558082583116774,1.6355932203389831,1.0,0.7513421096551655,7.851694915254237,0.0,19.520399512177967
hustcc/JS-Sorting-Algorithm,12.0,389.0,,3.5833333333333335,3.0,3.6793856535947396,1.0,1.0,0.0,2.8333333333333335,0.5,4.468746688915917
zhanglei-workspace/shopping-management-system,97.0,5299.0,,3.5876288659793816,2.0,3.715823645011257,1.3711340206185567,1.0,0.6664518554264626,76.48453608247422,3.0,592.750599490103
Clans/FloatingActionButton,47.0,2805.0,,4.638297872340425,2.0,7.376300274218111,1.3829787234042554,1.0,0.7676387139726861,139.68085106382978,0.0,691.8437592650833
Exrick/xpay,21.0,1449.0,,6.428571428571429,5.0,6.881652625434014,1.0,1.0,0.0,93.42857142857143,1.0,288.50469171723563
android/views-widgets-samples,152.0,7344.0,,4.032894736842105,2.0,4.261980019217655,1.730263157894737,1.0,1.1847284023112394,7.0131578947368425,0.0,21.033239805522733
killme2008/aviatorscript,524.0,37528.0,,4.685114503816794,3.0,6.741192666876525,1.498091603053435,1.0,0.7760739694928476,63.152671755725194,1.0,382.7990296561092
baomidou/dynamic-datasource,178.0,5216.0,,5.410112359550562,4.0,4.780528891710534,1.1404494382022472,1.0,0.4841485276896847,2.3258426966292136,0.0,8.12859259942533
careercup/ctci,311.0,11244.0,,1.9581993569131833,2.0,1.46843848558088,1.1189710610932475,1.0,0.43477124403956285,5.096463022508039,1.0,17.874572506444576
square/otto,85.0,1987.0,,2.4352941176470586,1.0,3.129913504143104,1.388235294117647,1.0,0.8741542531288774,3.552941176470588,0.0,14.621010552620227
natario1/CameraView,534.0,21155.0,,5.597378277153558,3.0,8.069403023687794,1.3745318352059925,1.0,0.7364710145482959,34.762172284644194,0.0,335.6379347702086
deathmarine/Luyten,129.0,6750.0,,2.3488372093023258,1.0,4.124339270550454,1.5426356589147288,1.0,1.591028322824898,15.449612403100776,0.0,65.41752455863677
tianshiyeben/wgcloud,118.0,6105.0,,6.0508474576271185,3.0,7.744694856543826,1.194915254237288,1.0,0.39782473863662926,34.54237288135593,9.5,49.617966843045366
apache/calcite,5758.0,377851.0,,7.724209795067732,5.0,10.323649514623014,1.7125738103508164,1.0,2.1716872253897592,403.43435220562696,1.0,8680.932109125873
youlookwhat/DesignPattern,197.0,2603.0,,2.5380710659898478,2.0,3.6090620545082355,1.2791878172588833,1.0,0.4497429540846446,1.4263959390862944,0.0,4.555879102155018
line/armeria,6793.0,311999.0,,6.47254526718681,5.0,6.551903059438853,1.326365376122479,1.0,0.8869761730825058,32.69188870896511,0.0,257.5901731608759
spring-projects/spring-authorization-server,679.0,37194.0,,10.023564064801178,7.0,9.960661782678562,1.3932253313696612,1.0,0.8201093859376918,16.69219440353461,0.0,96.66650901698827
sofastack/sofa-boot,1181.0,32830.0,,5.078746824724809,3.0,5.3192707338586604,1.1955969517358171,1.0,0.5238523405527216,17.818797629127857,0.0,246.22313020863717
xuexiangjys/XUI,1657.0,91066.0,,5.711526855763428,3.0,6.339342583766618,1.6059143029571514,1.0,0.8899811510213691,52.71031985515993,1.0,352.06546087347823
bisq-network/bisq,3716.0,178871.0,,7.3702906350914965,4.0,9.490556049471492,1.6891819160387513,1.0,1.0571814418931975,30.157427341227127,1.0,368.129984981571
OpenTSDB/opentsdb,958.0,104636.0,,6.8684759916492695,4.0,7.381486342308034,1.2839248434237995,1.0,0.8014957559470774,64.87578288100208,0.0,365.9833581049602
apache/ignite,20758.0,1098684.0,,5.661768956546873,3.0,8.920309239940174,1.676943828885249,1.0,1.564584703193624,498.6002505058291,0.0,64989.693194775406
Sayi/poi-tl,525.0,22801.0,,6.260952380952381,4.0,7.719714220154647,1.2038095238095239,1.0,0.5227503252805106,89.65523809523809,0.0,1507.196998145146
wequick/Small,185.0,7726.0,,3.8054054054054056,2.0,4.962355350314678,1.4756756756756757,1.0,0.8279773040254175,20.167567567567566,0.0,143.2983321113646
2227324689/gpmall,424.0,8865.0,,4.952830188679245,3.0,5.929263207504108,1.3537735849056605,1.0,0.6206340886700226,8.169811320754716,0.0,43.341291511053434
jankotek/mapdb,263.0,20198.0,,3.2395437262357416,2.0,4.115650980966015,2.0228136882129277,1.0,3.553228355678562,81.84790874524715,0.0,452.75887081378295
javastacks/spring-boot-best-practice,195.0,2396.0,,5.0,4.0,3.642532256152772,1.0923076923076922,1.0,0.3393327407739223,3.2615384615384615,0.0,25.666744252194
Kodezi/Chronos,5.0,78.0,,3.2,2.0,1.7888543819998317,1.0,1.0,0.0,0.4,0.0,0.5477225575051662
Trinea/android-common,110.0,6716.0,,4.445454545454545,3.0,4.243908453984939,1.2454545454545454,1.0,0.6234906712862545,43.06363636363636,1.0,150.88499036329222
yipianfengye/android-zxingLibrary,52.0,2018.0,,4.711538461538462,3.0,5.709766447136401,1.3269230769230769,1.0,0.5848128189279914,5.634615384615385,0.0,15.308627384523737
youlookwhat/CloudReader,492.0,19393.0,,4.75,3.0,5.516915295599411,1.4552845528455285,1.0,0.9226900591972081,19.41260162601626,0.0,84.24734751842253
apache/maven,3755.0,167388.0,,5.316644474034621,3.0,7.15530043949435,1.5422103861517975,1.0,0.831271412580263,45.99600532623169,0.0,579.8471063474398
rubensousa/GravitySnapHelper,7.0,600.0,,6.857142857142857,6.0,6.175990377490653,1.5714285714285714,1.0,0.7867957924694431,66.0,1.0,164.58128690710862
ageerle/ruoyi-ai,895.0,26750.0,,6.932960893854749,5.0,7.418911204512269,1.2837988826815643,1.0,0.6037866007811589,9.593296089385476,0.0,36.00577818059014
JodaOrg/joda-time,557.0,91632.0,,7.8168761220825855,6.0,7.501477236347013,2.1454219030520645,2.0,1.740968899311046,295.37881508078993,10.0,784.5639111643303
DingMouRen/LayoutManagerGroup,63.0,2285.0,,4.9523809523809526,3.0,4.327066246794411,1.5714285714285714,2.0,0.5301942953139068,9.142857142857142,0.0,38.80175301280032
spring-attic/spring-mvc-showcase,58.0,1281.0,,5.172413793103448,5.0,3.6856189512538458,1.206896551724138,1.0,0.44950735956565857,9.448275862068966,0.0,23.86818510346129
rstudio/rstudio,7163.0,235993.0,,4.830099120480246,2.0,9.997976831290442,1.2666480524919725,1.0,0.6042184179919126,336.9967890548653,0.0,12787.240930657075
orhanobut/dialogplus,29.0,1047.0,,5.241379310344827,3.0,6.29430112093354,1.0344827586206897,1.0,0.1856953381770519,57.86206896551724,0.0,255.17469144237123
alibaba/UltraViewPager,24.0,1518.0,,5.208333333333333,2.0,6.852350702126062,1.375,1.0,0.49453535504684026,58.375,0.0,124.8821400883388
spring-cloud/spring-cloud-netflix,239.0,8012.0,,7.330543933054393,6.0,6.76461599315338,1.1924686192468619,1.0,0.5068706244136305,94.418410041841,0.0,943.4934194793425
roncoo/roncoo-pay,393.0,19897.0,,4.984732824427481,3.0,5.865827271923999,1.2290076335877862,1.0,0.4385426729087921,63.094147582697204,3.0,313.1834140044753
querydsl/querydsl,3232.0,98636.0,,5.131188118811881,3.0,6.113199570371802,2.026608910891089,1.0,2.3959441403410455,42.900680693069305,0.0,572.8454595217975
frogermcs/InstaMaterial,80.0,2223.0,,4.7875,2.0,6.377757532177003,1.5375,1.0,0.8560100259675478,9.9375,0.0,29.58247161043645
react-native-config/react-native-config,20.0,443.0,,4.6,4.0,2.945111918166493,1.5,1.0,0.6882472016116853,1.95,1.0,3.456115860631016
react-native-webrtc/react-native-webrtc,67.0,4108.0,,6.119402985074627,4.0,9.42196400432409,1.1492537313432836,1.0,0.35902778415670306,8.656716417910447,0.0,29.37559914994693
orientechnologies/orientdb,5107.0,452621.0,,6.6181711376542,5.0,9.291251099155005,1.6338359114940277,1.0,0.9765436577894046,312.6469551595849,1.0,16213.900450186278
HeliBorg/HeliBoard,240.0,22665.0,,6.6375,4.0,9.078334708957701,1.4625,1.0,0.914006537061303,74.5375,1.0,275.6060773730094
Devlight/NavigationTabBar,58.0,2538.0,,4.017241379310345,2.0,6.010200041363439,1.3103448275862069,1.0,0.5683739981868295,57.5,0.5,389.2754064993872
DiUS/java-faker,225.0,6710.0,,4.115555555555556,4.0,6.382522017320997,1.448888888888889,1.0,0.49848978273587863,40.74666666666667,0.0,391.2061623090456
amitshekhariitbhu/RxJava2-Android-Samples,185.0,3992.0,,3.6648648648648647,2.0,4.374594156096345,1.2540540540540541,1.0,0.4607381805052878,6.286486486486487,0.0,41.731922421584834
traex/RippleEffect,19.0,504.0,,3.4210526315789473,2.0,5.091559349372954,1.368421052631579,1.0,0.4955946277833521,23.157894736842106,0.0,98.76980147904787
fuzhengwei/small-spring,369.0,9956.0,,3.4146341463414633,2.0,3.9195583212553635,1.2601626016260163,1.0,0.8422027121017088,11.617886178861788,0.0,64.18085693262886
angryip/ipscan,364.0,12374.0,,5.063186813186813,4.0,4.794265026473615,1.6895604395604396,1.0,1.6646712542621587,4.354395604395604,0.0,12.723947938782647
cglib/cglib,498.0,17670.0,,3.218875502008032,1.0,5.3469453041033335,1.5321285140562249,1.0,1.1593257109955133,261.7971887550201,0.0,5178.1709973987845
Ramotion/folding-cell-android,21.0,812.0,,4.142857142857143,2.0,4.51979771987325,1.3333333333333333,1.0,0.48304589153964794,13.380952380952381,0.0,37.52129554063425
Threekiii/Awesome-POC,1.0,42.0,,7.0,7.0,,2.0,2.0,,0.0,0.0,
reactive-streams/reactive-streams-jvm,459.0,15738.0,,3.122004357298475,3.0,2.6462331124771477,1.2766884531590414,1.0,0.7982794905825402,20.335511982570807,0.0,127.96243590414002
zhkl0228/unidbg,1712.0,94077.0,,5.144275700934579,3.0,6.356327648099924,1.4941588785046729,1.0,1.1843370920579255,28.75408878504673,0.0,243.86133908633613
mock-server/mockserver,1109.0,65134.0,,7.181244364292155,5.0,7.384646593396719,1.6834986474301172,1.0,1.1111138690553701,95.82236248872859,1.0,1163.3498500670778
spring-cloud/spring-cloud-gateway,1244.0,42758.0,,6.758842443729904,5.0,7.129288323365958,1.3336012861736335,1.0,0.7065692589188899,16.565112540192928,0.0,139.3920939418263
micrometer-metrics/micrometer,2009.0,85171.0,,5.68840219014435,4.0,6.586270118150198,1.2896963663514187,1.0,0.6542067041423208,19.976605276256844,0.0,134.6472703051254
mcxiaoke/packer-ng-plugin,31.0,1776.0,,2.806451612903226,2.0,2.4415753772064144,1.3870967741935485,1.0,0.8823234234995204,18.64516129032258,1.0,41.44196615919405
andkulikov/Transitions-Everywhere,193.0,9469.0,,6.901554404145077,5.0,6.099491753792021,1.6839378238341969,1.0,1.349614542297413,25.72538860103627,0.0,223.4182415429525
deepjavalibrary/djl,1669.0,96983.0,,6.470341521869383,5.0,5.559563125775257,1.464349910125824,1.0,0.9736112964762637,132.82025164769323,3.0,1686.7306225627208
claritylab/lucida,268.0,23221.0,,6.518656716417911,5.0,7.516998643129859,1.6119402985074627,1.0,0.8690297466383027,23.51865671641791,1.0,74.21627739518178
oracle/opengrok,1148.0,71465.0,,5.192508710801394,3.0,6.790709560409621,1.6219512195121952,1.0,1.2795510700823225,78.44163763066202,1.0,1077.3983246852717
tuguangquan/mybatis,1039.0,39118.0,,3.703561116458133,2.0,5.132417732060316,1.2512030798845044,1.0,0.5851699653872163,21.467757459095285,0.0,204.21065352091733
ronmamo/reflections,197.0,4782.0,,2.771573604060914,1.0,5.445800109962451,1.1522842639593909,1.0,0.5021965632792413,13.65989847715736,0.0,71.36490781425125
etsy/AndroidStaggeredGrid,36.0,4010.0,,5.861111111111111,3.0,6.586361569953379,1.8611111111111112,1.5,1.4172967786353567,155.88888888888889,0.5,666.9732390338473
tencentmusic/supersonic,1138.0,46552.0,,6.22847100175747,4.0,7.151618297560661,1.2899824253075571,1.0,0.6251162070672748,46.020210896309315,0.0,654.382665123687
TheoKanning/openai-java,165.0,2783.0,,5.387878787878788,4.0,8.234066563997402,1.084848484848485,1.0,0.37295884501364207,15.55151515151515,0.0,182.8752208894722
zq2599/blog_demos,1870.0,53044.0,,4.037433155080214,3.0,4.316490687601448,1.1844919786096257,1.0,0.5912462318503146,14.752406417112299,0.0,119.03202954615396
saiwu-bigkoo/Android-ConvenientBanner,29.0,848.0,,4.827586206896552,3.0,5.359030865992478,1.4482758620689655,1.0,0.6858887298634484,7.793103448275862,1.0,20.15365849514465
dromara/dynamic-tp,566.0,18471.0,,4.920494699646643,4.0,4.454573519604854,1.2897526501766785,1.0,0.6711244894225651,17.742049469964666,0.0,138.79893358101089
nisrulz/android-tips-tricks,1.0,22.0,,1.0,1.0,,1.0,1.0,,0.0,0.0,
